word,score,length,score_binarized
M ER V ER S ,0,5,TRUE
Y AE V ER IY ,0,5,TRUE
T UH L IY ER ,0,5,TRUE
CH AE N F OY ,0,5,TRUE
B OW G EH CH ,0,5,TRUE
P AH P AE L ,0,5,TRUE
L AA D AA N ,0,5,TRUE
AH B AH T EY ,0,5,TRUE
OW L Y UW S ,0,5,TRUE
W OW V IH R ,0,5,TRUE
L AA L AA NG ,0,5,TRUE
EH P EH ZH ER ,0,5,TRUE
ER P UW EH R ,0,5,TRUE
V ER AA D AE ,0,5,TRUE
F R G OW P ,0,5,TRUE
B UH T W AH ,2.54,5,FALSE
ER N R UH G ,2.74,5,FALSE
Y OY AE R OW ,3.423,5,FALSE
AE HH EH G UW ,3.209,5,FALSE
AA L SH W OW ,3.607,5,FALSE
HH EH JH ER NG ,3.58,5,FALSE
M ER S R AY ,2.8,5,FALSE
G ER N W EY ,2.892,5,FALSE
B OY P IY CH ,4.621,5,FALSE
F AY EH K AH ,2.885,5,FALSE
AH Z IY DH ER ,2.703,5,FALSE
T EY K K OY ,3.956,5,FALSE
K AH P ER EY ,2.806,5,FALSE
SH AY R IH JH ,2.562,5,FALSE
S AH G M AA ,3.635,5,FALSE
L UH F R EY ,2.564,5,FALSE
TH EY L AH JH ,2.898,5,FALSE
K ER N L F ,2.74,5,FALSE
G AW N AH R ,3.578,5,FALSE
EH D S K UW ,2.824,5,FALSE
T AY S T R ,8.563,5,FALSE
OW Z ER B OW ,2.703,5,FALSE
AE S D AA SH ,4.754,5,FALSE
ER L HH EH K ,3.209,5,FALSE
IH F W AA G ,2.856,5,FALSE
F W AO R OW ,2.856,5,FALSE
JH AY Z EH N ,2.562,5,FALSE
AH T AW ER N ,2.552,5,FALSE
Z AY Z K ER ,3.031,5,FALSE
EH S L AY IY ,2.885,5,FALSE
ER SH EY Z AE ,4.856,5,FALSE
W AE T W AW ,2.726,5,FALSE
S OY Z K EY ,3.031,5,FALSE
AW R AE D IY ,3.233,5,FALSE
W AO L N UW ,2.74,5,FALSE
AE T M R K ,2.74,5,FALSE
SH AA NG S ER ,2.561,5,FALSE
Y AE V EH HH ,3.209,5,FALSE
Z UW V AY DH ,5.242,5,FALSE
IH F K M P ,3.437,5,FALSE
SH R JH AA F ,2.956,5,FALSE
OW IY G EH CH ,4.977,5,FALSE
NG AE S OW M ,4.087,5,FALSE
D R M N T ,2.74,5,FALSE
HH ER NG G OY ,3.58,5,FALSE
F AO M ER T ,2.564,5,FALSE
N AH SH R OW ,2.956,5,FALSE
N Y UH S UW ,5.001,5,FALSE
IY V ER S S ,5.005,5,FALSE
TH EY K L T ,2.898,5,FALSE
AA F W AA N ,2.856,5,FALSE
AY S N Y OW ,2.761,5,FALSE
ER L M ER AY ,2.567,5,FALSE
CH AA M R OW ,2.74,5,FALSE
P EY P SH EH ,4.829,5,FALSE
T EY L R B ,2.74,5,FALSE
HH AO D AO P ,2.564,5,FALSE
EY M L G OW ,2.74,5,FALSE
IH D IY S AA ,3.635,5,FALSE
AY TH AO N ER ,5.615,5,FALSE
EH L CH OY N ,3.424,5,FALSE
SH AY D AW Z ,2.562,5,FALSE
HH AY N L N ,5.48,5,FALSE
K L AA HH AE ,3.209,5,FALSE
HH AE M L D ,2.74,5,FALSE
EH Z ER OY T ,2.703,5,FALSE
AH CH ER AW CH ,4.54,5,FALSE
Y ER UH R CH ,3.768,5,FALSE
G L G AA HH ,3.209,5,FALSE
IH P IY K AA ,5.918,5,FALSE
ER T OY P AW ,4.621,5,FALSE
F R CH IY HH ,3.209,5,FALSE
K R AE M AW ,2.983,5,FALSE
EY K EH HH EY ,3.209,5,FALSE
B IH S AW D ,2.552,5,FALSE
S W ER TH EY ,2.898,5,FALSE
V AY B IY AA ,4.456,5,FALSE
CH UW ER AE R ,2.674,5,FALSE
EH D UW AO G ,3.33,5,FALSE
R AW V AE Z ,4.367,5,FALSE
F R AE Z AE ,2.704,5,FALSE
NG HH OY AE NG ,5.293,5,FALSE
V AA M W EY ,5.75,5,FALSE
M AW G R AH ,3.72,5,FALSE
OW T M P IY ,2.689,5,FALSE
S CH IH R B ,3.111,5,FALSE
T AH HH AY L ,3.209,5,FALSE
ER R T AE K ,6.38,5,FALSE
CH UW ER AY M ,2.674,5,FALSE
SH AY S IH S ,2.562,5,FALSE
HH AW SH ER SH ,5.856,5,FALSE
EH L G ER NG ,3.58,5,FALSE
AH DH IH K AH ,2.703,5,FALSE
D AW AH T AW ,2.552,5,FALSE
HH OY T ER AE ,2.806,5,FALSE
D UW IY N D ,2.699,5,FALSE
EY M L AY B ,2.74,5,FALSE
N OY T TH ER ,4.841,5,FALSE
OW AH L IH SH ,3.762,5,FALSE
K UW D G OW ,3.275,5,FALSE
N EH L W EY ,2.892,5,FALSE
AA NG S ER OY ,2.561,5,FALSE
IH R JH AY V ,2.562,5,FALSE
L UH K AW ZH ,3.366,5,FALSE
N OY AH NG TH ,2.561,5,FALSE
F AY AH P K ,3.437,5,FALSE
NG G EY M AH ,2.858,5,FALSE
JH AE ZH IY G ,2.871,5,FALSE
AA B IH W OY ,8.971,5,FALSE
DH IY Z EY SH ,3.086,5,FALSE
K M V OW G ,3.784,5,FALSE
OW Z EY P IY ,2.703,5,FALSE
K R M S T ,2.607,5,FALSE
EY AH L AA N ,5.868,5,FALSE
ER N N EH P ,2.74,5,FALSE
AO K CH AY Z ,5.13,5,FALSE
IY Z AO N UW ,2.703,5,FALSE
AW R K IY M ,3.233,5,FALSE
G EY DH L AY ,2.669,5,FALSE
R ER JH OW K ,7.034,5,FALSE
S AE TH R Z ,4.035,5,FALSE
CH AH G L N ,2.74,5,FALSE
R AE P N IY ,2.627,5,FALSE
ER G IY M AE ,3.078,5,FALSE
K M OW ZH AH ,3.784,5,FALSE
HH IH JH OW DH ,4.633,5,FALSE
AA G M SH ER ,2.607,5,FALSE
IH N AY IH L ,2.885,5,FALSE
R AW B OY S ,4.367,5,FALSE
F AY IY G EY ,2.885,5,FALSE
B AY T AY NG ,2.799,5,FALSE
NG EY T IY CH ,4.087,5,FALSE
D AY G OW V ,2.718,5,FALSE
AE D L L UW ,2.74,5,FALSE
AA N HH IH DH ,3.209,5,FALSE
AA D AO D AY ,3.178,5,FALSE
ER N R L AY ,2.74,5,FALSE
AE DH EH L AY ,2.703,5,FALSE
AE DH AH S CH ,6.276,5,FALSE
TH EY L F OY ,2.898,5,FALSE
T AY DH R EY ,3.29,5,FALSE
S EY G OY NG ,2.81,5,FALSE
Z AA G EH P ,3.329,5,FALSE
V IH B AH DH ,3.387,5,FALSE
T EY M L UW ,2.74,5,FALSE
D IH ZH EH TH ,2.871,5,FALSE
IY F N AH S ,2.627,5,FALSE
W AW N AO G ,2.726,5,FALSE
HH IH L AO P ,2.564,5,FALSE
EH S R AE TH ,2.8,5,FALSE
HH R IY AE SH ,3.157,5,FALSE
K R T L AA ,5.746,5,FALSE
V R ER IY S ,6.094,5,FALSE
HH OW M ER AO ,6.058,5,FALSE
AA NG S N T ,2.561,5,FALSE
SH EH ER AY M ,7.724,5,FALSE
K AE N R OW ,2.74,5,FALSE
AE M L AE SH ,2.74,5,FALSE
SH AA B Y AO ,3.635,5,FALSE
SH AA SH N OW ,7.339,5,FALSE
ER T K N S ,4.954,5,FALSE
R OW Z AO P ,2.564,5,FALSE
S UW EH B Y ,4.897,5,FALSE
N R AO T AE ,7.158,5,FALSE
CH UW EH L UW ,2.674,5,FALSE
G ER L L EY ,2.74,5,FALSE
AY ER ZH ER T ,4.447,5,FALSE
IH R G OW ZH ,3.086,5,FALSE
OW L K S TH ,3.663,5,FALSE
P R CH W ER ,3.607,5,FALSE
AA G AE Z AE ,2.704,5,FALSE
EY L N AA G ,2.74,5,FALSE
AY TH L AE ZH ,3.29,5,FALSE
AH F UW IY D ,5.133,5,FALSE
AA N OY AA Z ,2.544,5,FALSE
M AE L ZH ER ,3.64,5,FALSE
F EH G M AY ,2.983,5,FALSE
DH EY D ER B ,2.898,5,FALSE
M AH N IY NG ,3.607,5,FALSE
TH AE R K S ,3.101,5,FALSE
OY S P AE B ,2.826,5,FALSE
N OY V R JH ,4.621,5,FALSE
JH AO N OY NG ,2.81,5,FALSE
K AE L K HH ,5.138,5,FALSE
B UH R TH AE ,3.101,5,FALSE
AW R T N JH ,5.737,5,FALSE
V AY V R G ,2.695,5,FALSE
Y UW ZH UW M ,4.146,5,FALSE
AA NG CH AA D ,2.561,5,FALSE
ER T AO P ER ,2.564,5,FALSE
P AO T AY NG ,2.799,5,FALSE
NG EH JH IY Z ,4.087,5,FALSE
ER AA B HH AE ,3.209,5,FALSE
OW S L F OW ,5.529,5,FALSE
OY S OW S EY ,2.826,5,FALSE
S L R P T ,2.74,5,FALSE
AA T IY EH CH ,2.689,5,FALSE
AA D S OW P ,2.824,5,FALSE
M AE M S T ,2.607,5,FALSE
T UH Y AA JH ,3.836,5,FALSE
TH AY Z AA L ,3.118,5,FALSE
AA G EH DH AH ,2.577,5,FALSE
R M V EY T ,5.033,5,FALSE
V EY B IY ZH ,3.086,5,FALSE
G OW M AW ZH ,3.366,5,FALSE
CH UW L UH SH ,2.674,5,FALSE
IH G OY R OY ,3.891,5,FALSE
N IH T AW N ,2.552,5,FALSE
EY M T AA P ,2.607,5,FALSE
DH R F AY D ,3.701,5,FALSE
IH K AW N EY ,3.078,5,FALSE
OW T IH K AE ,2.689,5,FALSE
M R N AW N ,4.697,5,FALSE
JH AA Z AO F ,2.564,5,FALSE
Y EY Z IY JH ,2.761,5,FALSE
AH T M R N ,2.74,5,FALSE
Z OY Z IY DH ,3.754,5,FALSE
DH IH V EH ZH ,3.387,5,FALSE
EH S EY N HH ,3.209,5,FALSE
AE M T R B ,2.607,5,FALSE
F IH G AA HH ,3.209,5,FALSE
AO R AY D OY ,3.178,5,FALSE
W AE ZH R CH ,3.337,5,FALSE
HH AW SH AE P ,3.366,5,FALSE
EY R D AO K ,5.086,5,FALSE
HH P UW EH CH ,3.806,5,FALSE
F AE N T AY ,3.178,5,FALSE
ER S OW M EY ,3.078,5,FALSE
N OY N R EY ,2.74,5,FALSE
OY T AE T AH ,2.826,5,FALSE
D ER SH UH S ,2.54,5,FALSE
JH OY L OW NG ,3.607,5,FALSE
AA N EH F AE ,3.147,5,FALSE
V AE M L CH ,2.74,5,FALSE
SH EH Z R N ,3.181,5,FALSE
T AY IY JH IY ,2.885,5,FALSE
M AY D M F ,2.63,5,FALSE
L OW HH EH M ,3.209,5,FALSE
ER D K IY OW ,3.275,5,FALSE
N M Y AE N ,7.514,5,FALSE
HH ER L R EY ,2.74,5,FALSE
AW N K AA F ,3.233,5,FALSE
AH T IH Z AY ,3.178,5,FALSE
OY S AO G UW ,2.826,5,FALSE
G IH JH AH R ,3.578,5,FALSE
HH UW S N F ,4.405,5,FALSE
HH P OW S AE ,3.806,5,FALSE
AW L CH UW D ,3.233,5,FALSE
OW M HH AE S ,3.209,5,FALSE
G AE G D AE ,3.383,5,FALSE
ER AY S ER AE ,2.806,5,FALSE
HH ER JH OY HH ,5.266,5,FALSE
L OW IY F IY ,4.977,5,FALSE
R IH L L P ,5.266,5,FALSE
AY TH L SH AH ,3.29,5,FALSE
OY T UH R AE ,2.826,5,FALSE
R EH N N CH ,2.74,5,FALSE
B L IY HH AY ,3.209,5,FALSE
AH L N AA S ,2.74,5,FALSE
G L M L V ,2.74,5,FALSE
AE NG AY M ER ,6.546,5,FALSE
R AO CH IY ER ,4.121,5,FALSE
Z L UW M ER ,5.405,5,FALSE
P AH D HH AH ,3.209,5,FALSE
ER D F EH R ,3.448,5,FALSE
AE R UW OW N ,3.376,5,FALSE
L AE R CH AY ,2.562,5,FALSE
AH L K UH Z ,4.373,5,FALSE
V AE R OW NG ,3.607,5,FALSE
K IH S ER EY ,2.806,5,FALSE
F AE F ER AE ,2.806,5,FALSE
S P N UW G ,2.627,5,FALSE
Z ER M AH M ,3.329,5,FALSE
AY AA P CH IY ,4.865,5,FALSE
AA NG SH ER JH ,2.561,5,FALSE
AH NG T OW JH ,4.678,5,FALSE
N EY SH AW S ,4.742,5,FALSE
OY Z AA N Z ,5.529,5,FALSE
AH S L R JH ,2.74,5,FALSE
JH EY G AW F ,6.519,5,FALSE
S N F R G ,2.695,5,FALSE
S IH ER IY T ,6.229,5,FALSE
B AY P R G ,2.695,5,FALSE
Z AE F OY G ,4.898,5,FALSE
L AW S W V ,5.335,5,FALSE
F IH DH L EY ,2.669,5,FALSE
T IY CH UH B ,4.469,5,FALSE
B R B OY P ,4.621,5,FALSE
ER AY AY P EY ,4.534,5,FALSE
R UH N EY L ,2.846,5,FALSE
SH AY D L AW ,2.562,5,FALSE
JH AO T UW Y ,7.198,5,FALSE
W AA P K AW ,3.437,5,FALSE
K N D UH G ,3.784,5,FALSE
AH D AW K AW ,3.72,5,FALSE
ER G R TH EY ,2.898,5,FALSE
OY N S K OY ,5.147,5,FALSE
EH HH AA R T ,3.209,5,FALSE
OW M S OW P ,2.607,5,FALSE
G ER M SH UW ,4.801,5,FALSE
EH B OY N K ,3.405,5,FALSE
K IH AA L OY ,5.135,5,FALSE
L IH S AW ER ,2.552,5,FALSE
HH AH S AY IY ,2.885,5,FALSE
P UH L AE HH ,3.209,5,FALSE
ER L M S K ,2.607,5,FALSE
SH R OY AH S ,2.956,5,FALSE
AY P S ER TH ,4.044,5,FALSE
EH JH EY N AO ,5.787,5,FALSE
ER S CH IY NG ,3.607,5,FALSE
TH W ER AA SH ,3.189,5,FALSE
S OY G Y UW ,2.718,5,FALSE
M ER M D ER ,4.07,5,FALSE
IH Z IH T UW ,2.703,5,FALSE
W IY P UW AH ,3.141,5,FALSE
ER W OW AH S ,4.515,5,FALSE
T OW ER P AE ,3.306,5,FALSE
K AH TH UW DH ,4.778,5,FALSE
P EY S AY AE ,3.078,5,FALSE
OW M T ER L ,2.607,5,FALSE
AE K EY N AW ,2.983,5,FALSE
AH R AH K T ,3.578,5,FALSE
K AW EH S AE ,2.885,5,FALSE
M UW Y AH CH ,4.737,5,FALSE
IY Z AY EH TH ,5.588,5,FALSE
ER N AE N K ,3.405,5,FALSE
AH K N OW AH ,2.741,5,FALSE
AY Z G IY M ,4.67,5,FALSE
S K T AY IY ,2.885,5,FALSE
W ER HH W AE ,3.209,5,FALSE
JH AO B IY ER ,2.564,5,FALSE
EY ZH AH N OW ,2.703,5,FALSE
ER AY S AO B ,2.564,5,FALSE
ER P SH AH HH ,3.209,5,FALSE
DH EY V IH F ,2.898,5,FALSE
N AY OY T ER ,4.784,5,FALSE
AA S R L ER ,2.8,5,FALSE
TH EY T OW K ,2.898,5,FALSE
HH AO D S AH ,2.824,5,FALSE
SH AA CH AY L ,2.562,5,FALSE
OW K T EH T ,2.568,5,FALSE
N OW ZH IY S ,2.871,5,FALSE
K M B R UW ,3.784,5,FALSE
HH EH NG IY F ,5.834,5,FALSE
EH M AE CH AY ,2.562,5,FALSE
L OW ER EY V ,3.306,5,FALSE
L UW OW V ER ,3.376,5,FALSE
CH UW F EH TH ,2.674,5,FALSE
AE B UH L TH ,2.626,5,FALSE
HH OW S P AO ,3.635,5,FALSE
T OW IY ER JH ,4.977,5,FALSE
AA M R T UW ,2.74,5,FALSE
EH S F HH AY ,3.209,5,FALSE
AW R UW B AH ,3.233,5,FALSE
EY Z AO N CH ,2.703,5,FALSE
Y OW F R F ,7.603,5,FALSE
V ER OY EH N ,3.22,5,FALSE
IH P ER G AY ,4.742,5,FALSE
AE SH IY L CH ,2.557,5,FALSE
OW P CH AY AH ,2.562,5,FALSE
N AE S R OY ,2.8,5,FALSE
TH R AW G AE ,3.72,5,FALSE
D R K EY ER ,3.306,5,FALSE
Y AO F AA G ,2.564,5,FALSE
EH B EY N AY ,2.983,5,FALSE
AY S M AO JH ,3.836,5,FALSE
AE D OW ZH IY ,2.871,5,FALSE
NG EY Z M P ,4.087,5,FALSE
F IY HH IY L ,3.209,5,FALSE
K T IY P EY ,3.784,5,FALSE
AA P AW IH NG ,2.885,5,FALSE
SH ER EH R P ,4.691,5,FALSE
ER G OW N AE ,3.078,5,FALSE
ER IH HH UW D ,3.209,5,FALSE
S UW M D ER ,4.07,5,FALSE
Y OY L EY M ,3.423,5,FALSE
K AE HH UW T ,3.209,5,FALSE
TH ER L JH AY ,2.562,5,FALSE
R EY HH OY HH ,8.475,5,FALSE
T AH N UH N ,2.846,5,FALSE
AE M IY UW F ,6.669,5,FALSE
IY K CH IY NG ,3.607,5,FALSE
EH TH AY IY M ,6.003,5,FALSE
SH IY OW G AO ,3.635,5,FALSE
B ER T M AW ,2.983,5,FALSE
ER NG K EY M ,3.58,5,FALSE
HH AA HH EH CH ,3.209,5,FALSE
D IH K IH ER ,6.229,5,FALSE
S N AH T AW ,2.552,5,FALSE
JH EY T AO F ,4.716,5,FALSE
IH TH EY K ER ,5.012,5,FALSE
OW JH AH R AE ,5.695,5,FALSE
HH EY K AW P ,4.367,5,FALSE
B L HH AY Z ,3.209,5,FALSE
AH L R AA NG ,2.74,5,FALSE
Y UW P T AW ,2.552,5,FALSE
TH R HH AY ER ,3.209,5,FALSE
IH R T M S ,2.607,5,FALSE
DH R T AA NG ,3.701,5,FALSE
HH IH L N ER ,2.74,5,FALSE
R UH G G OW ,3.956,5,FALSE
IH T AH CH OY ,3.424,5,FALSE
Z AO JH IH L ,5.446,5,FALSE
AY TH L AH D ,3.29,5,FALSE
R AO M ER M ,2.564,5,FALSE
IH T ER L AA ,3.635,5,FALSE
AE JH AY L AE ,2.562,5,FALSE
OW K M AA M ,2.568,5,FALSE
AO L G W AW ,2.726,5,FALSE
HH Y OY K OW ,3.423,5,FALSE
T UW IH JH AH ,2.854,5,FALSE
AY T ER S HH ,4.535,5,FALSE
ZH UW JH AA TH ,7.886,5,FALSE
W AW AE R P ,9.289,5,FALSE
NG IY T AH D ,4.087,5,FALSE
AE T OW ER L ,3.306,5,FALSE
Y AA CH OY ER ,3.424,5,FALSE
AH F HH OW T ,3.209,5,FALSE
M AY V OY NG ,4.762,5,FALSE
SH AE NG TH EY ,5.459,5,FALSE
S UW CH AO NG ,4.186,5,FALSE
IH N L R EY ,5.48,5,FALSE
T UW IH S OY ,3.178,5,FALSE
L AY EY D IY ,2.885,5,FALSE
AY G R AE NG ,4.971,5,FALSE
JH AA Z K S ,3.031,5,FALSE
W IH SH R AE ,2.956,5,FALSE
AA S L S CH ,3.573,5,FALSE
EH CH UW IH N ,2.557,5,FALSE
CH ER L JH AE ,2.854,5,FALSE
G L AA B AA ,3.635,5,FALSE
TH IH B ER AY ,2.567,5,FALSE
Y ER K D ER ,3.942,5,FALSE
AY P R OY Z ,4.044,5,FALSE
G ER G M M ,5.595,5,FALSE
SH M V AY L ,4.383,5,FALSE
W AO K ER EY ,2.806,5,FALSE
F UW AE G AH ,4.757,5,FALSE
AO Z L S AE ,6.996,5,FALSE
Y EH D OW R ,5.188,5,FALSE
ER JH AO T OY ,3.178,5,FALSE
T ER EY G AO ,3.635,5,FALSE
F EH V AY AA ,7,5,FALSE
JH IY W UW D ,4.737,5,FALSE
IY K OW M F ,2.63,5,FALSE
AO R AW EH P ,2.885,5,FALSE
G EY R IH DH ,5.086,5,FALSE
EH P D AH F ,2.787,5,FALSE
Y UW EY Y AH ,4.716,5,FALSE
G EH M S OW ,2.607,5,FALSE
F AO M ER G ,2.564,5,FALSE
S AW ER K AY ,5.011,5,FALSE
B UW F HH UW ,3.209,5,FALSE
T AO P SH AE ,2.564,5,FALSE
S N B L S ,4.028,5,FALSE
M P OY ER K ,3.467,5,FALSE
P UH L F AO ,3.635,5,FALSE
Z IY ZH AO K ,4.848,5,FALSE
Y AE NG SH IY ,2.561,5,FALSE
ER UW EY AA CH ,4.515,5,FALSE
NG G N AE ZH ,2.858,5,FALSE
EY N JH AW D ,4.742,5,FALSE
B L EY JH AY ,2.562,5,FALSE
OW N S K M ,4.176,5,FALSE
AH D L F K ,3.437,5,FALSE
D OY N ER ER ,3.306,5,FALSE
K AH L UH F ,2.564,5,FALSE
EH S EH T AY ,3.178,5,FALSE
HH IH S R T ,2.8,5,FALSE
M R P R T ,4.697,5,FALSE
SH EH CH R S ,2.956,5,FALSE
Z AA N AH D ,3.329,5,FALSE
M AY TH IH N ,3.29,5,FALSE
SH AH L EH ZH ,3.387,5,FALSE
JH OY AA P S ,2.544,5,FALSE
IH S AW AH P ,2.552,5,FALSE
HH ER JH UH P ,4.469,5,FALSE
Y ER CH OW ER ,5.486,5,FALSE
K AW IY S IY ,4.456,5,FALSE
AH P N AY D ,2.627,5,FALSE
AY S IY S AW ,2.552,5,FALSE
N EY S L HH ,3.209,5,FALSE
P T AY N UW ,7.251,5,FALSE
K EH HH IY CH ,3.209,5,FALSE
K Y AH R CH ,3.578,5,FALSE
F AE NG EY S ,4.087,5,FALSE
S N K UW IY ,2.699,5,FALSE
V R M ER D ,3.701,5,FALSE
ER CH R UW L ,2.956,5,FALSE
AE D AW EH JH ,2.885,5,FALSE
M ER G M Y ,4.897,5,FALSE
K L L OW B ,5.25,5,FALSE
B IY SH R AH ,2.956,5,FALSE
DH ER AH L EY ,3.329,5,FALSE
K R M OW ER ,3.306,5,FALSE
ER AY AY L S ,4.534,5,FALSE
AA NG AA B AE ,4.087,5,FALSE
Y AE Z K IY ,3.031,5,FALSE
N UH Y AE D ,3.836,5,FALSE
R AA L L S ,2.74,5,FALSE
AE R W AH V ,3.719,5,FALSE
F R ER L Z ,4.519,5,FALSE
P OW B F UW ,5.744,5,FALSE
D EY ZH IY CH ,2.871,5,FALSE
M OW G OW SH ,3.086,5,FALSE
JH AY R OY ER ,2.562,5,FALSE
G ER G N P ,4.301,5,FALSE
F AA L W ER ,2.892,5,FALSE
AH T ER EH HH ,3.209,5,FALSE
G UW OW S P ,5.151,5,FALSE
JH IH CH AY R ,2.562,5,FALSE
AE V AO B OY ,2.564,5,FALSE
EH HH EH B UW ,3.209,5,FALSE
B AO T AY NG ,2.799,5,FALSE
AW L AY K UW ,3.233,5,FALSE
M ER ER K T ,3.306,5,FALSE
IH G S P OW ,3.283,5,FALSE
V OW ZH AY L ,5.276,5,FALSE
F AH Z R M ,3.181,5,FALSE
AW N EH P ER ,3.233,5,FALSE
IH HH ER EY V ,3.209,5,FALSE
AY OW L ER CH ,4.602,5,FALSE
Z AA V AE K ,3.329,5,FALSE
Y EY B EY G ,2.761,5,FALSE
ER P L R CH ,2.74,5,FALSE
S ER L Y OW ,2.761,5,FALSE
OW IY G IY K ,4.977,5,FALSE
T AY EY S OW ,2.885,5,FALSE
HH AW EH N TH ,2.885,5,FALSE
NG ER AE M IY ,4.087,5,FALSE
OW TH R K CH ,6.026,5,FALSE
B AH D R G ,2.695,5,FALSE
IY AA V AE DH ,4.287,5,FALSE
F ER S ER AA ,3.635,5,FALSE
SH AY S UW T ,2.562,5,FALSE
F IY EY EH L ,4.024,5,FALSE
V AE S OW SH ,3.086,5,FALSE
W AY B Y OY ,3.423,5,FALSE
F AY L ZH ER ,3.64,5,FALSE
S M R OW G ,2.74,5,FALSE
F AA M R AY ,2.74,5,FALSE
R AO N N Z ,2.74,5,FALSE
P AY L UH T ,2.54,5,FALSE
AE P OW AE DH ,4.415,5,FALSE
AH L ER S AW ,2.552,5,FALSE
AH P OW M AY ,2.983,5,FALSE
CH OY S AY ER ,3.424,5,FALSE
NG ER V AO L ,4.087,5,FALSE
V AH TH EH Z ,3.387,5,FALSE
V AE G ER HH ,3.209,5,FALSE
K W IY F AO ,3.635,5,FALSE
OY S ER S EY ,2.826,5,FALSE
ER B M EY SH ,4.807,5,FALSE
V IH N Y OW ,2.761,5,FALSE
P Y AO F IY ,2.564,5,FALSE
K AH NG S IY ,2.561,5,FALSE
AH SH F R D ,4.383,5,FALSE
S EH S AW N ,2.552,5,FALSE
AA B AO L AO ,3.635,5,FALSE
S IH K OY TH ,3.29,5,FALSE
OW N TH W EY ,3.189,5,FALSE
EY N D L N ,2.74,5,FALSE
D UW IY OW S ,2.699,5,FALSE
P R UH T UW ,2.54,5,FALSE
S AY P W EY ,3.696,5,FALSE
N OY AH R S ,3.578,5,FALSE
AO T UW N EY ,3.078,5,FALSE
JH IH R T AW ,2.552,5,FALSE
HH W AH K AO ,3.635,5,FALSE
K UW M ER AY ,2.567,5,FALSE
T EY K Y R ,5.092,5,FALSE
K L N OW Z ,2.74,5,FALSE
EH L M AY AE ,3.078,5,FALSE
HH EH F CH UW ,2.564,5,FALSE
T W OW L AA ,3.635,5,FALSE
S EH DH L ER ,2.669,5,FALSE
ER CH IH N AY ,2.983,5,FALSE
B Y AH M F ,2.63,5,FALSE
AO P ER P OW ,2.564,5,FALSE
ER D N IH T ,2.967,5,FALSE
G IH P S AY ,3.178,5,FALSE
S L F OW R ,5.188,5,FALSE
IH F W ER G ,2.856,5,FALSE
F AO N UW HH ,5.266,5,FALSE
Y UW P UH F ,2.564,5,FALSE
D AE L SH AY ,2.562,5,FALSE
ER L OY N AY ,2.983,5,FALSE
HH AA HH AO NG ,3.209,5,FALSE
W IH F P S ,5.617,5,FALSE
B OY AE N EY ,3.078,5,FALSE
F EY DH L JH ,2.669,5,FALSE
P R AA W IY ,5.153,5,FALSE
Y OW B D UW ,2.761,5,FALSE
DH R L P AW ,6.227,5,FALSE
G OW JH UH Z ,4.238,5,FALSE
M AO NG CH UW ,2.561,5,FALSE
AE N HH AA NG ,3.209,5,FALSE
S UW IY S ER ,2.699,5,FALSE
AO TH IY IH TH ,4.607,5,FALSE
HH IY S N AW ,2.983,5,FALSE
N UW V AO B ,2.564,5,FALSE
M EY L W AH ,2.892,5,FALSE
P UH L L T ,2.74,5,FALSE
S AW L HH EY ,5.761,5,FALSE
SH EH L W ER ,2.892,5,FALSE
ER JH AY AE N ,2.562,5,FALSE
EH N CH ER EY ,2.806,5,FALSE
W ER L L JH ,2.74,5,FALSE
OW G W ER OY ,2.568,5,FALSE
T OW Z OW ER ,5.673,5,FALSE
TH IY AH CH AE ,2.854,5,FALSE
AY T OY EH TH ,3.22,5,FALSE
IH NG T ER D ,2.561,5,FALSE
Z ER AY ER B ,3.329,5,FALSE
S OY S AO P ,2.564,5,FALSE
M UH JH IH B ,4.553,5,FALSE
G OW F UH G ,4.863,5,FALSE
S EY G W AW ,2.726,5,FALSE
G AH T M AE ,3.078,5,FALSE
TH AH P CH AH ,2.854,5,FALSE
EH TH IH V AO ,3.635,5,FALSE
AO L AY EY M ,2.885,5,FALSE
CH AA D M T ,2.607,5,FALSE
T IY S UH K ,2.746,5,FALSE
TH AE JH UW ER ,3.101,5,FALSE
IH D AY AY P ,4.534,5,FALSE
F AE F OW AH ,2.741,5,FALSE
P W AE CH IY ,3.696,5,FALSE
IY HH AE CH IY ,3.209,5,FALSE
M AH G AH DH ,3.387,5,FALSE
Y AO B IH B ,2.564,5,FALSE
HH IH N M T ,5.088,5,FALSE
D IH G M F ,2.63,5,FALSE
D AY TH R EY ,3.29,5,FALSE
CH R CH AA N ,2.956,5,FALSE
AH F EY W AY ,3.161,5,FALSE
AO K IY AA Z ,2.568,5,FALSE
SH AH CH R EY ,2.956,5,FALSE
Z UW AA P T ,4.275,5,FALSE
AO P IH R EY ,2.564,5,FALSE
AO F AY P OW ,2.564,5,FALSE
K L L AY R ,2.74,5,FALSE
K R TH OY S ,3.118,5,FALSE
AO B R D AH ,2.564,5,FALSE
HH AE F Y UW T ,0,6,TRUE
EH P ER F AE G ,0,6,TRUE
ER K UW L OW K ,0,6,TRUE
SH EH L IH P ER ,0,6,TRUE
G OY L D M AH ,0,6,TRUE
Y EH B OY D UW ,0,6,TRUE
HH OY D AE ZH ER ,0,6,TRUE
SH EH M AW ER IY ,0,6,TRUE
S AE P CH ER JH ,0,6,TRUE
B AE N AW AH JH ,0,6,TRUE
