word,score,length,score_binarized
B B UW DH ,18,4,FALSE
B AY DH Z ,23.201,4,FALSE
ZH AY W AA ,15.356,4,FALSE
IY DH OW S ,7.926,4,FALSE
V AE D TH ,7.567,4,FALSE
V AE ZH NG ,12.698,4,FALSE
SH D B ER ,22.913,4,FALSE
NG D UH B ,13,4,FALSE
T NG G AA ,17.069,4,FALSE
W N B OY ,11.653,4,FALSE
M M JH AY ,14.697,4,FALSE
R S AY S ,5.033,4,FALSE
R AE CH CH ,15.379,4,FALSE
Z AE JH B ,17.491,4,FALSE
Z UH L DH ,15.94,4,FALSE
D R AA HH ,3.209,4,FALSE
NG AY F K ,9.983,4,FALSE
N M F AW ,9.948,4,FALSE
S OY S B ,9.082,4,FALSE
CH AW R N ,4.742,4,FALSE
N AY NG Z ,7.615,4,FALSE
D T D ER ,28.177,4,FALSE
DH OY L P ,10.14,4,FALSE
S AA G K ,9.502,4,FALSE
TH D UH TH ,23.227,4,FALSE
B EH SH V ,19.33,4,FALSE
SH SH R IY ,17.437,4,FALSE
P NG EY D ,22.908,4,FALSE
JH AA V TH ,11.826,4,FALSE
M L AH D ,4.697,4,FALSE
HH ZH T AW ,41.073,4,FALSE
Y F JH IH ,19.636,4,FALSE
ZH NG NG AH ,21.886,4,FALSE
T K ER Y ,23.384,4,FALSE
JH CH V AH ,36.799,4,FALSE
D M M AA ,18.386,4,FALSE
ZH V ER ZH ,25.316,4,FALSE
K DH IH Z ,20.869,4,FALSE
N AE W L ,13.516,4,FALSE
P HH EY N ,14.473,4,FALSE
N M R UW ,10.254,4,FALSE
ZH Z JH OY ,43.235,4,FALSE
Z Y V ER ,11.081,4,FALSE
K Y B UH ,11.124,4,FALSE
V W TH OW ,20.109,4,FALSE
Y S EY S ,7.625,4,FALSE
F T CH IY ,10.315,4,FALSE
N K OW CH ,7.15,4,FALSE
W IH NG DH ,9.132,4,FALSE
S OY D DH ,12.83,4,FALSE
N AO W AY ,7.845,4,FALSE
P AE SH L ,15.443,4,FALSE
SH W AH M ,5.885,4,FALSE
B F IY R ,16.811,4,FALSE
F M S IY ,10.422,4,FALSE
N ER CH DH ,22.096,4,FALSE
P OW M V ,6.28,4,FALSE
D CH AW K ,31.485,4,FALSE
G V SH AE ,29.992,4,FALSE
D SH D ER ,34.826,4,FALSE
B IY G G ,9.477,4,FALSE
ZH S AH Y ,41.473,4,FALSE
D B Y OW ,25.851,4,FALSE
TH ER NG OY ,7.667,4,FALSE
L JH DH IH ,37.754,4,FALSE
V G TH OW ,32.445,4,FALSE
HH IH N F ,4.405,4,FALSE
SH F L UW ,6.467,4,FALSE
Z AW TH L ,12.924,4,FALSE
K P UH ZH ,14.895,4,FALSE
CH TH AW W ,38.779,4,FALSE
B TH R AA ,17.056,4,FALSE
CH V D AH ,27.017,4,FALSE
W TH B AE ,23.611,4,FALSE
Y F AW CH ,9.886,4,FALSE
Y AA B N ,9.52,4,FALSE
NG R R ER ,18.933,4,FALSE
G V HH UH ,28.009,4,FALSE
N UW CH L ,19.671,4,FALSE
W V V EH ,16.293,4,FALSE
Y AW P W ,17.392,4,FALSE
DH CH ER JH ,28.353,4,FALSE
Z D G AE ,18.13,4,FALSE
M JH AY N ,18.41,4,FALSE
SH W JH AH ,18.481,4,FALSE
ZH M AE S ,7.836,4,FALSE
Y B V UH ,19.514,4,FALSE
W CH OY F ,19.84,4,FALSE
HH G SH UW ,19.879,4,FALSE
M V UW F ,12.795,4,FALSE
L AW NG K ,6.519,4,FALSE
F K UW V ,9.472,4,FALSE
T AE G SH ,14.749,4,FALSE
ZH F AA HH ,17.749,4,FALSE
CH ZH JH UW ,45.599,4,FALSE
Y SH UW N ,11.872,4,FALSE
R L JH IH ,14.477,4,FALSE
M V W IY ,13.217,4,FALSE
JH T UH HH ,23.58,4,FALSE
M F IY DH ,5.551,4,FALSE
SH ER P SH ,9.433,4,FALSE
V Z SH AY ,48.519,4,FALSE
ZH DH ER JH ,34.388,4,FALSE
Y V G OW ,14.067,4,FALSE
CH T SH AA ,21.606,4,FALSE
B R HH IY ,3.209,4,FALSE
SH D L IH ,22.593,4,FALSE
P JH T IH ,32.335,4,FALSE
M NG N OW ,23.342,4,FALSE
NG TH W EY ,9.791,4,FALSE
Y F Z AE ,19.994,4,FALSE
ZH JH SH EH ,45.483,4,FALSE
F B S AA ,20.331,4,FALSE
D ZH AA DH ,31.716,4,FALSE
TH NG AH HH ,16.946,4,FALSE
G JH OW ZH ,16.747,4,FALSE
N NG N IY ,17.359,4,FALSE
ZH UW CH D ,23.389,4,FALSE
S V G UW ,19.087,4,FALSE
N Y W AE ,6.179,4,FALSE
W ZH SH UH ,42.288,4,FALSE
T EY P DH ,12.346,4,FALSE
DH UW V SH ,30.89,4,FALSE
B V G AY ,26.854,4,FALSE
M S AE D ,11.494,4,FALSE
D OW JH DH ,21.691,4,FALSE
B ER JH EY ,5.006,4,FALSE
TH DH ER P ,30.932,4,FALSE
Y SH Z AA ,30.994,4,FALSE
EH D G OY ,3.275,4,FALSE
F AW ZH DH ,29.322,4,FALSE
G HH AW JH ,16.226,4,FALSE
CH TH EH D ,15.544,4,FALSE
ZH AO P NG ,22.323,4,FALSE
JH JH K AA ,39.155,4,FALSE
K DH K ER ,26.326,4,FALSE
B UH N G ,8.946,4,FALSE
W K N AA ,11.538,4,FALSE
G AW P UH ,10.156,4,FALSE
CH N DH AO ,23.553,4,FALSE
DH OW L ZH ,16.344,4,FALSE
Y JH V AW ,18.404,4,FALSE
D EH K UH ,8.041,4,FALSE
S V AY S ,10.355,4,FALSE
DH T S AO ,31.05,4,FALSE
DH IY P L ,5.921,4,FALSE
R K P UW ,10.488,4,FALSE
F OW P D ,5.89,4,FALSE
JH N EY CH ,15.039,4,FALSE
T Y B OY ,8.72,4,FALSE
T K AO B ,16.335,4,FALSE
L AO W P ,15.593,4,FALSE
S W ER DH ,5.513,4,FALSE
F B OW F ,19.125,4,FALSE
ZH IY V G ,20.749,4,FALSE
N B UW D ,12.578,4,FALSE
ZH K AH N ,10.867,4,FALSE
S V F AA ,25.919,4,FALSE
T HH K IY ,19.845,4,FALSE
R T G AH ,12.774,4,FALSE
HH P Y EY ,8.787,4,FALSE
Z Y OW R ,13.695,4,FALSE
Y ER CH V ,19.49,4,FALSE
S D OY Y ,16.883,4,FALSE
TH AO HH JH ,23.884,4,FALSE
AA JH K IH ,17.336,4,FALSE
M NG ER W ,25.361,4,FALSE
S CH OY R ,10.426,4,FALSE
L B AW L ,11.076,4,FALSE
G IY DH P ,17.794,4,FALSE
G HH T AO ,24.707,4,FALSE
T N EH SH ,11.321,4,FALSE
B EY T F ,7.858,4,FALSE
SH NG AW W ,31.679,4,FALSE
AY T B AA ,16.116,4,FALSE
JH UH S UW ,2.54,4,FALSE
N M T OW ,10.121,4,FALSE
L F K AY ,13.013,4,FALSE
S EH N W ,7.789,4,FALSE
HH EY B Z ,6.324,4,FALSE
B AY CH Y ,14.356,4,FALSE
L AY B DH ,11.822,4,FALSE
L M EY L ,5.033,4,FALSE
B B G AA ,23.506,4,FALSE
HH CH AH CH ,8.342,4,FALSE
K AW JH W ,15.009,4,FALSE
CH D CH UW ,31.175,4,FALSE
N N EH NG ,11.477,4,FALSE
W UW Z D ,9.886,4,FALSE
Z UH L V ,8.027,4,FALSE
M AY B D ,5.366,4,FALSE
JH W AW JH ,10.811,4,FALSE
W L N IH ,17.348,4,FALSE
N R W AE ,10.877,4,FALSE
L S R AW ,13.253,4,FALSE
V W Y OY ,11.949,4,FALSE
W AO W OW ,7.845,4,FALSE
V NG F EY ,22.464,4,FALSE
S G AO NG ,8.271,4,FALSE
JH T Z AA ,28.216,4,FALSE
DH SH CH AH ,45.21,4,FALSE
V S HH AO ,32.693,4,FALSE
G N UW HH ,10.799,4,FALSE
Y R EH F ,5.092,4,FALSE
D ZH N AH ,38.985,4,FALSE
P AW V M ,13.906,4,FALSE
M F EH Z ,8.938,4,FALSE
JH T TH AO ,29.115,4,FALSE
G M AH TH ,5.533,4,FALSE
P OW V NG ,15.08,4,FALSE
R Y EY DH ,8.941,4,FALSE
UH Y IH V ,16.18,4,FALSE
K Z R EH ,23.605,4,FALSE
NG JH DH ER ,26.774,4,FALSE
N ZH W AW ,28.833,4,FALSE
W ZH EY NG ,24.884,4,FALSE
SH B NG AY ,29.445,4,FALSE
JH F IH HH ,18.502,4,FALSE
ZH K IY DH ,10.867,4,FALSE
V ZH OW Z ,41.677,4,FALSE
NG P ZH OY ,15.271,4,FALSE
Y AY G B ,19.044,4,FALSE
Y M AY R ,5.335,4,FALSE
JH P AO Z ,18.605,4,FALSE
TH IH P M ,8.524,4,FALSE
DH OW V F ,21.243,4,FALSE
JH D TH OY ,34.53,4,FALSE
ZH CH Z OW ,41.446,4,FALSE
S R NG AY ,17.641,4,FALSE
CH B B AY ,23.826,4,FALSE
R AA P B ,16.51,4,FALSE
F OW B W ,8.593,4,FALSE
W EY SH M ,9.272,4,FALSE
SH UH B L ,12.653,4,FALSE
ZH AA K R ,11.942,4,FALSE
G NG L AH ,21.815,4,FALSE
NG Y UW L ,4.087,4,FALSE
SH T CH AH ,17.041,4,FALSE
DH HH M EY ,26.12,4,FALSE
L IY TH F ,12.825,4,FALSE
D NG EH TH ,19.295,4,FALSE
T S EH B ,14.661,4,FALSE
Z EY ZH R ,14.057,4,FALSE
B AY D NG ,11.72,4,FALSE
Z B AO L ,8.937,4,FALSE
N JH SH AA ,29.86,4,FALSE
JH AY DH L ,18.888,4,FALSE
S K ZH IY ,8.883,4,FALSE
DH CH SH AW ,41.626,4,FALSE
Y IY TH SH ,20.528,4,FALSE
P P UW CH ,17.376,4,FALSE
V DH AW T ,31.505,4,FALSE
ZH NG N EY ,23.24,4,FALSE
N W D OW ,12.978,4,FALSE
CH ZH JH AA ,50.061,4,FALSE
Y AY G D ,16.751,4,FALSE
Y CH NG UH ,31.04,4,FALSE
B EY SH HH ,8.918,4,FALSE
F F W ER ,12.056,4,FALSE
L S ER NG ,14.033,4,FALSE
M HH DH UW ,30.994,4,FALSE
V V UH SH ,20.673,4,FALSE
ZH D EY TH ,24.537,4,FALSE
P B P AH ,30.076,4,FALSE
TH ER NG ER ,7.667,4,FALSE
K OW CH W ,10.621,4,FALSE
JH OY HH P ,9.072,4,FALSE
DH Y K OW ,11.945,4,FALSE
F TH IY CH ,7.888,4,FALSE
DH B AW T ,22.749,4,FALSE
Y T AW L ,10.177,4,FALSE
L Y S UW ,10.086,4,FALSE
B JH ER JH ,13.237,4,FALSE
L K L AW ,5.033,4,FALSE
DH W AW L ,10.228,4,FALSE
P AE N W ,7.789,4,FALSE
P AY T G ,14.844,4,FALSE
JH AA P F ,9.732,4,FALSE
JH R UW SH ,6.042,4,FALSE
R V DH AY ,26.515,4,FALSE
T NG AE Y ,29.354,4,FALSE
V DH ER SH ,31.67,4,FALSE
T P AO DH ,21.583,4,FALSE
M AY V SH ,25.871,4,FALSE
SH EY G TH ,12.263,4,FALSE
Y JH AW DH ,16.873,4,FALSE
W V F EY ,14.117,4,FALSE
M Y V AE ,8.482,4,FALSE
B F UH D ,16.828,4,FALSE
HH V ER Y ,23.115,4,FALSE
Z B S IH ,15.92,4,FALSE
AY K AW G ,5.973,4,FALSE
L R OY S ,7.158,4,FALSE
R D AY TH ,8.982,4,FALSE
ER CH Y IH ,18.349,4,FALSE
Z EY R CH ,7.243,4,FALSE
R F UW SH ,10.553,4,FALSE
DH NG AE M ,15.511,4,FALSE
DH SH OY K ,39.722,4,FALSE
SH W OW S ,5.885,4,FALSE
NG B CH AE ,14.602,4,FALSE
T DH IY G ,29.009,4,FALSE
S IH G D ,8.904,4,FALSE
NG V OW L ,9.919,4,FALSE
L R IH HH ,10.367,4,FALSE
W AH NG N ,14.233,4,FALSE
CH NG OY ZH ,21.564,4,FALSE
L AO NG NG ,10.139,4,FALSE
Y Z AA Z ,12.454,4,FALSE
Z S UW ZH ,24.991,4,FALSE
K G OW Y ,22.793,4,FALSE
SH CH T OW ,19.332,4,FALSE
D UH NG NG ,15.795,4,FALSE
F NG UH HH ,28.555,4,FALSE
K TH K ER ,12.31,4,FALSE
D SH B UH ,37.659,4,FALSE
JH L EY Z ,9.043,4,FALSE
L V UH D ,15.02,4,FALSE
JH SH EY D ,27.191,4,FALSE
B G ER Z ,24.263,4,FALSE
W AW V M ,16.632,4,FALSE
Y V L AH ,7.776,4,FALSE
F ZH HH OW ,36.583,4,FALSE
D EH CH NG ,10.435,4,FALSE
B T NG OY ,19.534,4,FALSE
D L B IY ,9.263,4,FALSE
ZH AO L AE ,7.643,4,FALSE
DH D Z AH ,31.41,4,FALSE
G B V AY ,13.176,4,FALSE
TH TH AO CH ,20.83,4,FALSE
F R DH OY ,14.827,4,FALSE
CH NG AW DH ,19.558,4,FALSE
T UH CH DH ,21.752,4,FALSE
Y AY Z NG ,13.444,4,FALSE
Y B V AA ,16.121,4,FALSE
P F OY ZH ,21.747,4,FALSE
K EH F R ,7.316,4,FALSE
P IH M W ,10.647,4,FALSE
Y AW CH CH ,21.928,4,FALSE
G TH D IY ,25.149,4,FALSE
V AA M D ,6.17,4,FALSE
G AO R W ,8.616,4,FALSE
S R D AH ,4.532,4,FALSE
Z OY TH TH ,15.637,4,FALSE
DH R OW K ,3.701,4,FALSE
JH JH IH W ,39.294,4,FALSE
R S F ER ,5.033,4,FALSE
TH N UW TH ,9.99,4,FALSE
S IH HH SH ,20.07,4,FALSE
NG D OW ZH ,11.617,4,FALSE
V ER HH K ,7.015,4,FALSE
R W ZH IY ,18.802,4,FALSE
TH AE L Z ,5.227,4,FALSE
S IY W HH ,10.845,4,FALSE
P OY Z DH ,14.274,4,FALSE
F V TH AA ,30.01,4,FALSE
Y AE HH G ,12.772,4,FALSE
K AH B N ,9.52,4,FALSE
G D ZH IY ,22.175,4,FALSE
DH UH SH L ,29.104,4,FALSE
P G F OW ,29.984,4,FALSE
B HH AW D ,14.293,4,FALSE
L P K AA ,14.631,4,FALSE
K G T UH ,24.685,4,FALSE
V B S AH ,16.171,4,FALSE
ZH OW JH AH ,12.929,4,FALSE
K T DH OY ,26.464,4,FALSE
N D Y IH ,27.61,4,FALSE
HH S EY SH ,17.191,4,FALSE
N SH P EY ,14.836,4,FALSE
CH P UH V ,18.518,4,FALSE
M IH N DH ,3.161,4,FALSE
P D UW ZH ,15.982,4,FALSE
ZH EY ZH P ,21.844,4,FALSE
SH P AE UW ,17.339,4,FALSE
G Z UW TH ,18.962,4,FALSE
NG T EH HH ,7.727,4,FALSE
R R AE S ,7.656,4,FALSE
AA M K IY ,4.981,4,FALSE
T AW ZH N ,22.528,4,FALSE
K EY JH N ,14.91,4,FALSE
NG Y AY Z ,9.216,4,FALSE
CH AO S B ,11.151,4,FALSE
M Y OW G ,2.761,4,FALSE
CH F K AO ,19.714,4,FALSE
TH S AO TH ,19.435,4,FALSE
R Y HH ER ,14.724,4,FALSE
S UH ZH AO ,13.009,4,FALSE
ZH T OW HH ,22.95,4,FALSE
NG UH NG B ,22.69,4,FALSE
NG AY D SH ,22.028,4,FALSE
TH HH B AY ,21.312,4,FALSE
F AH Y N ,14.957,4,FALSE
M ER DH W ,14.525,4,FALSE
CH AA TH NG ,11.136,4,FALSE
N P AA P ,7.559,4,FALSE
M NG P EH ,25.824,4,FALSE
G G UH P ,19.068,4,FALSE
R OW JH B ,17.428,4,FALSE
Y M AH K ,5.335,4,FALSE
W UW T W ,7.333,4,FALSE
TH L AH SH ,5.033,4,FALSE
NG M L UH ,17.01,4,FALSE
V F N AO ,22.344,4,FALSE
L AO NG B ,8.782,4,FALSE
TH HH K ER ,16.558,4,FALSE
S ZH T OY ,37.127,4,FALSE
V CH M AY ,31.365,4,FALSE
N IY K SH ,6.219,4,FALSE
SH IY Z K ,5.294,4,FALSE
TH AA S Z ,13.107,4,FALSE
S T NG AY ,14.146,4,FALSE
R SH UW TH ,9.68,4,FALSE
P F IH CH ,15.375,4,FALSE
Y L AY L ,7.625,4,FALSE
L M V EY ,5.033,4,FALSE
F L DH AA ,14.115,4,FALSE
P EY TH Y ,11.489,4,FALSE
G UW D P ,14.349,4,FALSE
JH R DH AW ,9.316,4,FALSE
G AO G W ,4.897,4,FALSE
P IY M Y ,4.897,4,FALSE
V IH DH TH ,18.773,4,FALSE
TH UH D DH ,17.901,4,FALSE
B TH AE DH ,16.522,4,FALSE
SH IY W K ,7.636,4,FALSE
V B AW T ,16.171,4,FALSE
B IY TH G ,18.305,4,FALSE
DH R AA S ,3.701,4,FALSE
R Y G IY ,11.515,4,FALSE
SH ER T V ,15.476,4,FALSE
P V ZH AA ,42.666,4,FALSE
CH AW N JH ,4.742,4,FALSE
G AE W AE ,5.891,4,FALSE
G D AO P ,14.338,4,FALSE
JH IH Z L ,10.367,4,FALSE
W V N UH ,17.677,4,FALSE
V SH Y AE ,38.045,4,FALSE
Y EH F N ,7.472,4,FALSE
K CH K UW ,12.821,4,FALSE
G K K AA ,20.363,4,FALSE
K OY JH R ,15.41,4,FALSE
JH HH AE TH ,16.913,4,FALSE
W EH ZH CH ,23.248,4,FALSE
N AW R NG ,3.58,4,FALSE
Z UW P DH ,14.298,4,FALSE
W M Y UW ,5.335,4,FALSE
DH AO DH L ,26.573,4,FALSE
L AY M T ,2.607,4,FALSE
Y SH L IY ,17.017,4,FALSE
HH G D OW ,14.801,4,FALSE
CH AH L SH ,5.136,4,FALSE
F D IY P ,11.079,4,FALSE
Z R N OY ,8.614,4,FALSE
T NG AW TH ,21.887,4,FALSE
N TH AY P ,12.192,4,FALSE
N JH NG AW ,28.19,4,FALSE
L CH AA F ,8.369,4,FALSE
T OW M Y ,4.897,4,FALSE
R AW P CH ,8.876,4,FALSE
HH TH AO AY ,31.532,4,FALSE
K ZH IY M ,21.691,4,FALSE
HH D B OY ,21.878,4,FALSE
R AH NG T ,2.561,4,FALSE
M TH UH Y ,26.372,4,FALSE
NG ZH ER DH ,22.28,4,FALSE
T SH OW ZH ,21.119,4,FALSE
G EH CH HH ,9.521,4,FALSE
JH EY HH DH ,23.579,4,FALSE
V AY G CH ,13.92,4,FALSE
Y Y AY UW ,18.539,4,FALSE
SH EY D M ,10.366,4,FALSE
P AY F NG ,12.116,4,FALSE
M AO T R ,8.563,4,FALSE
W N NG AO ,20.198,4,FALSE
F EY CH B ,18.226,4,FALSE
DH ZH EY NG ,49.981,4,FALSE
F JH UH V ,19.707,4,FALSE
SH NG R AE ,16.709,4,FALSE
P G EH JH ,18.901,4,FALSE
SH IH JH D ,15.442,4,FALSE
DH D N UW ,30.454,4,FALSE
EY SH NG UH ,26.301,4,FALSE
V Z ZH EH ,54.728,4,FALSE
TH OW L P ,10.094,4,FALSE
NG D ZH ER ,16.061,4,FALSE
D EH K DH ,12.698,4,FALSE
T S AH K ,14.661,4,FALSE
K G S ER ,16.668,4,FALSE
CH Y ER F ,9.405,4,FALSE
Z P M AH ,12.421,4,FALSE
M Z W AO ,25.961,4,FALSE
F NG D EY ,18.753,4,FALSE
L W ER SH ,7.843,4,FALSE
HH R UH JH ,6.993,4,FALSE
W D G AA ,14.535,4,FALSE
JH V ZH IY ,37.779,4,FALSE
DH AH L V ,3.329,4,FALSE
P ER W JH ,12.165,4,FALSE
NG OW CH B ,26.343,4,FALSE
EY ZH S AY ,24.508,4,FALSE
N JH IY L ,11.886,4,FALSE
SH N IH N ,7.339,4,FALSE
Z G V AY ,12.001,4,FALSE
D G AH P ,19.062,4,FALSE
CH NG P UH ,21.871,4,FALSE
S L AY ZH ,5.847,4,FALSE
G B AW SH ,14.821,4,FALSE
P ER TH P ,9.052,4,FALSE
P UW ZH NG ,12.698,4,FALSE
T AE B SH ,12.402,4,FALSE
Z M DH EY ,18.234,4,FALSE
R P UW ZH ,8.119,4,FALSE
V AE W M ,11.226,4,FALSE
DH AY S ZH ,21.613,4,FALSE
P OY P L ,10.542,4,FALSE
M OY NG Y ,14.23,4,FALSE
S G M OW ,8.271,4,FALSE
DH AH SH T ,10.668,4,FALSE
M F M AA ,13.534,4,FALSE
AE TH UW SH ,5.411,4,FALSE
S IY TH S ,12.155,4,FALSE
Z IH CH CH ,15.379,4,FALSE
SH AO HH AO ,10.97,4,FALSE
L ER P SH ,9.616,4,FALSE
Z JH IH P ,20.708,4,FALSE
F W Z OY ,19.539,4,FALSE
K HH K IH ,21.795,4,FALSE
JH S EH B ,20.863,4,FALSE
V M AE CH ,9.378,4,FALSE
DH AA T ZH ,24.436,4,FALSE
L ZH AE W ,36.205,4,FALSE
B JH OY IH ,20.22,4,FALSE
Z NG F OW ,14.515,4,FALSE
OW DH AE DH ,10.46,4,FALSE
SH EY B Y ,7.049,4,FALSE
T IY SH F ,10.114,4,FALSE
CH V OW N ,20.855,4,FALSE
T SH R ER ,21.202,4,FALSE
N JH ZH AO ,34.99,4,FALSE
SH UH W M ,17.292,4,FALSE
Y OW F SH ,18.588,4,FALSE
HH R N AA ,6.792,4,FALSE
G F DH EH ,36.873,4,FALSE
F SH TH UW ,25.174,4,FALSE
Z CH R AW ,23.294,4,FALSE
V IH ZH G ,12.311,4,FALSE
HH P OY D ,3.806,4,FALSE
S UW ZH M ,11.535,4,FALSE
Y V UW S ,9.721,4,FALSE
T S V UW ,23.801,4,FALSE
JH OW B B ,13.847,4,FALSE
Z UH B DH ,24.318,4,FALSE
N OY DH T ,18.4,4,FALSE
SH IY R F ,4.83,4,FALSE
EH Y D AA ,21.442,4,FALSE
R OW NG HH ,6.816,4,FALSE
R W OW S ,6.18,4,FALSE
SH N EY D ,7.339,4,FALSE
TH IY Y Y ,20.264,4,FALSE
SH ZH SH AE ,50.87,4,FALSE
CH V UH B ,29.71,4,FALSE
CH L AW F ,13.817,4,FALSE
R B IY SH ,8.778,4,FALSE
M R AY HH ,9.519,4,FALSE
R AO R HH ,3.209,4,FALSE
G JH AH Y ,23.71,4,FALSE
HH AY ZH JH ,24.47,4,FALSE
M TH T IH ,24.481,4,FALSE
F CH IH CH ,7.41,4,FALSE
ZH UH B OY ,12.886,4,FALSE
M K UW HH ,16.282,4,FALSE
G D ER Y ,21.387,4,FALSE
CH SH AW L ,20.52,4,FALSE
M N L IH ,17.887,4,FALSE
CH V V OY ,28.936,4,FALSE
SH NG AO D ,13.321,4,FALSE
HH JH EH V ,15.954,4,FALSE
P P AE NG ,15.259,4,FALSE
B ZH ER G ,21.397,4,FALSE
SH IY W DH ,14.505,4,FALSE
R V EH L ,7.601,4,FALSE
NG OY S N ,8.932,4,FALSE
M B UW F ,6.325,4,FALSE
R S G AH ,9.787,4,FALSE
D V G ER ,26.603,4,FALSE
T TH JH ER ,25.303,4,FALSE
K EH JH P ,14.347,4,FALSE
ZH OY Z Z ,21.474,4,FALSE
NG IH B V ,16.416,4,FALSE
SH F NG AY ,24.998,4,FALSE
TH ER TH NG ,11.136,4,FALSE
M NG Y IH ,29.398,4,FALSE
SH Y L IY ,14.617,4,FALSE
R UH CH G ,16.26,4,FALSE
R D OY R ,9.583,4,FALSE
P CH D OW ,23.13,4,FALSE
Y S OW V ,7.625,4,FALSE
M EH SH HH ,8.918,4,FALSE
M B TH AE ,11.763,4,FALSE
T AH JH ZH ,26.263,4,FALSE
HH G EY T ,11.418,4,FALSE
V HH ER W ,23.301,4,FALSE
D G AA Y ,28.8,4,FALSE
F N SH AY ,8.656,4,FALSE
ZH OW M AH ,7.958,4,FALSE
SH AA F Y ,4.897,4,FALSE
CH R D AY ,6.134,4,FALSE
V K L UH ,25.199,4,FALSE
S W ZH EY ,17.478,4,FALSE
F AY W G ,11.78,4,FALSE
K D K UH ,21.9,4,FALSE
M AA B B ,11.667,4,FALSE
ER N B IY ,4.028,4,FALSE
SH TH AO SH ,16.089,4,FALSE
AW CH HH ER ,16.924,4,FALSE
SH IH SH N ,12.184,4,FALSE
DH N UW DH ,21.976,4,FALSE
B ZH JH AW ,42.431,4,FALSE
T B AY P ,24.815,4,FALSE
DH AH D S ,8.416,4,FALSE
TH M P IH ,16.405,4,FALSE
T TH EY T ,18.64,4,FALSE
DH EH G ZH ,15.866,4,FALSE
D AY S S ,5.005,4,FALSE
DH EH L Y ,4.897,4,FALSE
P OY DH T ,18.4,4,FALSE
HH HH V EY ,17.659,4,FALSE
M K JH OY ,15.514,4,FALSE
V ZH ER Y ,43.332,4,FALSE
UH ZH S AA ,41.881,4,FALSE
SH K DH UW ,18.842,4,FALSE
JH HH N IY ,23.876,4,FALSE
P Z L IH ,27.003,4,FALSE
DH Y D IH ,21.218,4,FALSE
Z AY V Z ,18.729,4,FALSE
N AY K B ,14.112,4,FALSE
CH AY M HH ,5.771,4,FALSE
F DH AA K ,24.889,4,FALSE
DH Z V EH ,43.985,4,FALSE
D L D AE ,6.737,4,FALSE
D UH NG P ,10.633,4,FALSE
EH HH B AH ,11.769,4,FALSE
B EH S B ,9.082,4,FALSE
F HH UH S ,11.3,4,FALSE
R Y T IH ,20.788,4,FALSE
S NG IH NG ,7.025,4,FALSE
W AH L L ,5.999,4,FALSE
JH AE HH ZH ,27.341,4,FALSE
SH AW NG K ,11.261,4,FALSE
JH M ER G ,11.62,4,FALSE
R IY DH T ,15.11,4,FALSE
SH HH AO JH ,13.512,4,FALSE
DH P DH AO ,40.754,4,FALSE
JH SH T AW ,34.93,4,FALSE
AA N JH AA ,6.489,4,FALSE
T AY N L ,10.844,4,FALSE
L G IH F ,8.55,4,FALSE
DH L W AY ,15.999,4,FALSE
W HH AO R ,8.544,4,FALSE
K T EH K ,3.784,4,FALSE
Y OW JH UH ,12.694,4,FALSE
V P OY SH ,26.635,4,FALSE
HH T HH EY ,12.101,4,FALSE
D AO S W ,4.897,4,FALSE
S IY SH D ,13.096,4,FALSE
M AH SH M ,9.272,4,FALSE
G UH V ZH ,35.236,4,FALSE
JH UH DH DH ,26.447,4,FALSE
TH P JH AO ,21.586,4,FALSE
NG CH UH L ,5.897,4,FALSE
T W TH EY ,12.976,4,FALSE
DH Y SH AW ,18.977,4,FALSE
SH AE M S ,2.607,4,FALSE
T JH AA AW ,41.305,4,FALSE
HH Y IY ZH ,5.24,4,FALSE
Z D CH UH ,30.018,4,FALSE
K OW F Z ,17.487,4,FALSE
SH K G AO ,14.761,4,FALSE
JH ZH ZH UW ,62.139,4,FALSE
F ZH TH AY ,47.18,4,FALSE
DH G AH F ,16.396,4,FALSE
Z AE F M ,9.642,4,FALSE
TH W UW CH ,7.742,4,FALSE
S R IY M ,4.532,4,FALSE
N AH S D ,5.757,4,FALSE
W AY R R ,7.378,4,FALSE
TH DH AO SH ,36.157,4,FALSE
P AO S N ,4.845,4,FALSE
R UW P Z ,6.848,4,FALSE
HH UH W CH ,21.699,4,FALSE
JH V B OW ,27.227,4,FALSE
W HH JH AE ,23.115,4,FALSE
SH B AE SH ,12.654,4,FALSE
Y L OY S ,7.625,4,FALSE
OW JH ZH EY ,26.622,4,FALSE
ZH M OW SH ,10.922,4,FALSE
V N F AY ,15.47,4,FALSE
V UH ZH JH ,29.427,4,FALSE
AA P P IY ,8.008,4,FALSE
NG OY NG ZH ,17.584,4,FALSE
R S AE S ,5.033,4,FALSE
HH P ER T ,3.806,4,FALSE
S AY DH ZH ,31.835,4,FALSE
L T AO P ,9.554,4,FALSE
DH OW Y V ,17.414,4,FALSE
N B IH HH ,15.787,4,FALSE
W V SH ER ,21.788,4,FALSE
IH N AW UH ,21.138,4,FALSE
P M EH JH ,11.599,4,FALSE
B N EH Z ,14.799,4,FALSE
HH L M OW ,6.963,4,FALSE
P R F EY S ,0,5,TRUE
JH AE L M OY ,2.436,5,TRUE
D OW TH R AH ,2.453,5,TRUE
V IH B L S ,0,5,TRUE
P L Z ER G ,2.126,5,TRUE
S N M EY V ,2.481,5,TRUE
N AA S P S ,0,5,TRUE
