word,score,length,score_binarized
Y B V UH ,19.514,4,FALSE
JH JH S IY CH P JH W AH B Z K SH ,67.037,13,FALSE
OW CH M IY ZH S ZH ,48.693,7,FALSE
M DH K EH NG N ER ,38.84,7,FALSE
V OY M ,6.573,3,FALSE
T TH B IH G V TH EY ,44.8,8,FALSE
TH B OW T HH AE SH S W OY L CH ,40.675,12,FALSE
G UH G M Z OW N HH R AW NG ,21.069,11,FALSE
NG OW HH NG B AA T D JH V ,55.56,10,FALSE
W N ER NG K B TH ,24.047,7,FALSE
M JH AY M NG Y M DH AA JH S P N S D OY V D K NG ,89.107,20,FALSE
W D AA W CH V R P ZH OY ,44.284,10,FALSE
F S ZH EH D W SH M ,45.249,8,FALSE
AH G F NG IY S V B IH R SH ,36.366,11,FALSE
V SH AE M CH K ,41.215,6,FALSE
W CH OY F ,19.84,4,FALSE
V ZH ZH UH NG L D W G T AY DH G G JH DH N ER ,124.697,18,FALSE
B JH ER M S ZH SH DH ER JH ,67.283,10,FALSE
HH JH S EH D OY DH D TH Y N AW T IY NG P ER ,66.952,17,FALSE
HH G SH UW ,19.879,4,FALSE
DH UW ZH JH NG B K IH L S R CH AA ZH SH M Z DH AW K N V ,93.974,22,FALSE
G F AO P SH DH JH ,56.096,7,FALSE
JH DH UH SH AW ,46.923,5,FALSE
M V UW F ,12.795,4,FALSE
V DH AY NG HH DH CH HH UH B W R ,93.086,12,FALSE
AW S AH Y P JH V R L AO TH EY SH R L ,35.469,15,FALSE
D B ER DH W ,37.615,5,FALSE
G P CH AW K ZH W Z S ER HH AA N S ,60.111,14,FALSE
JH ER S N G AY ,2.459,6,TRUE
S AW M CH AE D W HH ,22.548,8,FALSE
CH OY SH T NG IH L IY ,25.825,8,FALSE
V EY JH ,0,3,TRUE
W NG AH Z SH ,42.841,5,FALSE
T ZH B OW NG L SH P AY Z JH ,64.966,11,FALSE
R AW M ,4.367,3,FALSE
L AH CH TH Z DH HH OY W SH S V AH OW ,81.485,14,FALSE
CH V ER L ZH K ,34.172,6,FALSE
G Z AH NG ZH AA TH K K OY D Z CH T V OW B HH N ,75.442,19,FALSE
P S R OW F S P EH V M CH P ,43.958,12,FALSE
R AE ,0,2,TRUE
HH R AY V T DH V IY NG Z W ,48.224,11,FALSE
EH Y DH M IH Z D Z NG ,38.68,9,FALSE
L AW NG K ,6.519,4,FALSE
K D K EH L R AH M AE ,19.677,9,FALSE
M K ZH UW S DH T AA ,47.908,8,FALSE
D AH ,0,2,TRUE
B N D EH JH T K ,30.848,7,FALSE
Z TH K AE HH S HH N TH ER ZH ZH B NG L DH IH JH D R ,120.997,20,FALSE
Z EY S HH V HH ,24.87,6,FALSE
B CH EH DH R OY DH K ,28.707,8,FALSE
V P NG AW CH DH F L IH Y SH ER L ZH ZH G UW HH TH SH M ,145.465,21,FALSE
P Z ER HH L M IH G ,30.192,8,FALSE
R IH V NG OW ZH Y DH HH B AY F ,54.904,12,FALSE
M CH AE V R JH AA ,18.016,7,FALSE
SH EY TH HH DH JH Y L UW Z B OW M W HH R T NG B AY ,84.975,20,FALSE
JH EY CH UW R M CH AO ,17.953,8,FALSE
V M AE Z Y EY N CH ,17.885,8,FALSE
K Y UW T N OW ,2.504,6,TRUE
ZH UW Y HH JH AO L ,28.331,7,FALSE
K DH G AO SH SH V AA TH NG NG B N V UW W Z V V SH AW T G HH ,133.444,24,FALSE
V HH OW ,15.981,3,FALSE
JH NG TH EH Z K Y AA B V B B CH AY S F B AO F B G ZH F OY L CH ZH ER K R ,103.111,30,FALSE
ER JH R N OY ,2.956,5,FALSE
L F UW ,9.551,3,FALSE
S TH SH IY F B Z P JH W UH W HH T D T TH EH ,95.665,18,FALSE
S AO F G ER N DH ,13.916,7,FALSE
JH AE T B B OY R F W SH N UH DH CH D Z ,78.931,16,FALSE
CH G ZH IH P JH M R M OW NG B S EY B ,45.747,15,FALSE
Z OY L V V D AY ,19.223,7,FALSE
V EH B R G AA L L HH NG IY P M AO N R ,28.858,16,FALSE
CH F UW TH CH CH M AO DH L W TH DH AE L TH B F NG EY CH JH L ZH SH AH NG P Z IY K N D ,166.964,33,FALSE
D L AE W NG DH G TH AA P NG ,55.587,11,FALSE
NG V AY JH JH N AA S CH ,37.023,9,FALSE
SH EH L N R L P OW HH R AY Y S ZH Z AW S HH Y IH L D F JH G AW ,81.285,26,FALSE
R R AW L TH B S ,26.078,7,FALSE
F Y AY TH Z ,23.988,5,FALSE
DH Y EH ,13.659,3,FALSE
G OW S V Y Y AH DH W K M D CH AW CH F K OY D SH M ,71.659,21,FALSE
R AO T P IH SH SH ZH S ,60.621,9,FALSE
B AE L DH P ,25.707,5,FALSE
F K UW V ,9.472,4,FALSE
T AY T P HH SH JH AO F W AE G N G JH OY Y T ,54.536,18,FALSE
D D ER D Z TH Y SH TH AA ,59.821,10,FALSE
T AE G SH ,14.749,4,FALSE
V AO L ,0,3,TRUE
M OY R CH S K V AH TH SH ,37.939,10,FALSE
D TH HH OY M CH M Y CH AA T CH ZH EY HH K V AH M T T AY ZH CH NG G K EY S HH ,137.873,30,FALSE
SH P EY D S G L ,20.145,7,FALSE
SH V R IY TH P ,28.042,6,FALSE
L Y UW SH G F HH M EH K T D R NG AH CH N R ER R SH P S B K B EH L L AE ,89.006,30,FALSE
F Y NG UH R ,17.167,5,FALSE
JH B V EH Z D HH B HH NG F EH DH NG Y TH ,65.666,16,FALSE
P NG AY TH W HH ER F SH ,53.788,9,FALSE
D D AH K ZH R K TH R EH DH Y F T ,46.759,14,FALSE
T DH NG IH M D S L ER K HH ,48.066,11,FALSE
R Z ER ZH R AH W ,25.213,7,FALSE
D AW JH P B Y OY S V JH R AA ,45.653,12,FALSE
UW EY T M SH AE P W T AH D ZH ,46.827,12,FALSE
M K EH R M ZH ,21.777,6,FALSE
Y UH TH CH D DH R N SH UW M B W V HH AH B CH Y TH IY W L D NG AY CH SH W ,111.212,29,FALSE
ZH F AA HH ,17.749,4,FALSE
CH IH M TH NG AA T ,13.764,7,FALSE
CH ZH JH UW ,45.599,4,FALSE
G SH ER F K HH UH HH CH EY D CH ,53.429,12,FALSE
EH DH AW F T TH UW B HH T Z R S EH ,41.01,14,FALSE
M TH ER B SH Y P ,30.292,7,FALSE
Y SH UW N ,11.872,4,FALSE
HH AW NG ,6.519,3,FALSE
K F T IY T D N OY L ,23.955,9,FALSE
M B OW TH HH G DH S AY F F SH SH T G IH ,91.21,16,FALSE
R L JH IH ,14.477,4,FALSE
K AW T DH K IY W HH V Y V NG N AE B ,61.176,15,FALSE
L HH AE T B B ,34.474,6,FALSE
OY G D OW W JH ,27.715,6,FALSE
M V W IY ,13.217,4,FALSE
W N DH AH HH L B B ER R G SH W R AW F G K ,70.579,18,FALSE
F EY ,0,2,TRUE
N ZH AA T SH JH D OY ,51.44,8,FALSE
B EH SH TH F ,20.158,5,FALSE
N AH T W V ,5.335,5,FALSE
K W S ER M SH S NG K V EH HH W JH G R Y AH Y Z ,73.841,20,FALSE
JH T UH HH ,23.58,4,FALSE
D CH OY V D L T L TH IH SH OW ,44.147,12,FALSE
TH W F OW F NG F W ,32.685,8,FALSE
N T F IY JH Z T Y K AA NG CH Y HH L UH S L N Z IY M Y N ,74.485,24,FALSE
TH AE L V B N V T AW F EH L ,29.585,12,FALSE
R AY JH NG K ,7.321,5,FALSE
JH B AY ,18.412,3,FALSE
OW F AE TH NG SH W M IY ,18.549,9,FALSE
S N IH Y JH S DH AW Y R K Z OY L SH P G AW R Z Z NG ,87.166,22,FALSE
Y P SH EH HH T DH OW L NG ZH ER ,47.205,12,FALSE
V G AY T W CH K AW SH N D V N TH IH SH JH DH K IY TH DH JH G ,133.133,24,FALSE
V S R ER HH JH S W CH OW HH JH ,87.555,12,FALSE
NG IY ,4.087,2,FALSE
SH N OW ,7.339,3,FALSE
CH OW N NG S DH EH Y N F OY N W F ,43.528,14,FALSE
HH AW F P P L B ZH AE HH ,32.204,10,FALSE
K Z ER CH K N N JH B F AE SH D T L D B P AH CH V NG B HH CH AH HH ,111.349,27,FALSE
CH UH T DH D AH DH S EY M F HH ,48.477,12,FALSE
T EY P Y V L Y OW CH K CH ,23.885,11,FALSE
Y F V EY P L K G S EY CH HH K IH ZH Y W ZH B EY K ZH TH S ,99.882,24,FALSE
R SH ZH AH D L Y AA JH D ,39.67,10,FALSE
M F IY DH ,5.551,4,FALSE
W DH AO D G DH ,38.218,6,FALSE
N AY OY T IH ,11.767,5,FALSE
T OY M TH N M AA M M NG HH ,28.275,11,FALSE
L EY TH W S F AY Y TH V T L AY S M K S ,50.15,17,FALSE
M F UW TH Y ,19.584,5,FALSE
F IH Y G N SH ,16.462,6,FALSE
SH CH DH OY V NG JH CH T NG UW D ZH P F B UH Z Y Y ,146.714,20,FALSE
Z G UW CH CH ,26.433,5,FALSE
TH HH AE D DH N SH ,32.298,7,FALSE
P AE S NG M K R AE T JH T DH ,51.102,12,FALSE
P IY D ,0,3,TRUE
G V UH Z P SH W UH ZH OW R ,47.792,11,FALSE
SH S ZH UH M Z ,38.968,6,FALSE
HH HH W AO Y ,18.837,5,FALSE
TH N Z AA R CH N UW P T R B AW N ,14.876,14,FALSE
S AO R Y M V IH CH F B F ,35.464,11,FALSE
P AY F ,0,3,TRUE
Z AO K JH S OW N ,17.99,7,FALSE
Z AW ZH Y S P F UW W NG L G OW ,60.328,13,FALSE
SH UW N P TH ,7.057,5,FALSE
T D AW CH P IY ,34.165,6,FALSE
S CH B EH W M B NG NG UW R V AO N CH B ,69.807,16,FALSE
K AO M D M T ER W ,16.561,8,FALSE
SH ER P SH ,9.433,4,FALSE
ZH ZH TH AO ZH SH K JH AE V K D NG G HH V OY F ,131.295,18,FALSE
G UW Z F L EH TH W EY TH M V ,18.757,12,FALSE
V Z SH AY ,48.519,4,FALSE
V OY NG Z B IY L K DH ,21.988,9,FALSE
P HH IY P NG OW D B JH B JH AW HH N SH D UW P ,73.056,18,FALSE
Y R M IY DH ,5.092,5,FALSE
N ER HH ,5.67,3,FALSE
V AA ,6.782,2,FALSE
N F UW ,9.551,3,FALSE
Z UH N OW G ,10.873,5,FALSE
P DH Y EY DH UH ,49.631,6,FALSE
UH Y Y DH EY ,36.661,5,FALSE
F D B AW TH W R D W EY TH L SH NG UH T ,51.933,16,FALSE
K CH EH TH W DH S T M OY ,39.375,10,FALSE
NG ZH N EH V CH DH CH S EH V B SH ,101.229,13,FALSE
ZH DH ER JH ,34.388,4,FALSE
ZH D P AH Y P L M B AW T S K SH TH AO ,62.127,16,FALSE
F JH EH V B T L ,35.164,7,FALSE
M SH UW F D UW ,18.442,6,FALSE
V IY ZH NG Z ER ZH Z NG L ,49.727,10,FALSE
K SH ZH UW S V B ZH K ER ,54.226,10,FALSE
SH OY K ZH V JH UW D W T G EY Y ,57.262,13,FALSE
G G ER ,12.347,3,FALSE
JH AO ,6.489,2,FALSE
M R CH AW K Z DH DH AY D AW ,46.027,11,FALSE
L Y AE ,4.681,3,FALSE
Z Z UH V L DH EY G ,49.696,8,FALSE
Z AH NG P EY S V CH ZH TH AA L Z Z N M OY Y ZH N ZH AW Y SH V ,141.723,25,FALSE
K AA W Z P D K AH ZH P CH R R M OY F ,51.613,16,FALSE
V ZH AE P K F S HH AH B Y N TH JH JH UH P F AW L DH D K ,131.664,23,FALSE
AY F AW V JH OW R V JH ,47.221,9,FALSE
DH AH V B UH TH TH R IH F N TH AA JH ,26.313,14,FALSE
Y V G OW ,14.067,4,FALSE
S ER N JH F AA K TH M N S IY S HH NG F ER K SH B Z OW B ,43.276,23,FALSE
SH K V AA N DH SH B EH B SH R V JH DH F ER DH AO SH P ,104.325,21,FALSE
NG Y EH Z R ZH UW TH IY SH NG CH ,27.784,12,FALSE
B OY JH M AY N ,8.274,6,FALSE
W OW R P F ,14.92,5,FALSE
CH OW K S R UH G ,4.98,7,FALSE
L AA ZH HH V ,26.182,5,FALSE
L ER DH SH ER ,23.954,5,FALSE
T T OY K ZH ,30.085,5,FALSE
P NG IH TH NG DH DH AY D ,54.801,9,FALSE
JH D CH OY Y W Y TH CH EH D S AE K T S B SH JH AW F N T UW N R R M UH N D JH G Z AH HH Y ,133.454,37,FALSE
S CH JH EH Y V V R OY ,37.599,9,FALSE
F N Y IH NG K DH Z UW HH M NG R NG NG AE ZH DH SH Z B B HH EH M F W K ,149.064,28,FALSE
HH OY Z Z AY P V AE DH ,19.051,9,FALSE
CH W T EH P NG T ,25.469,7,FALSE
Y EH CH V Y HH HH B OY DH N D HH K AA NG W ,67.019,17,FALSE
NG UH F R V TH JH D K IH S P HH AH N ,52.438,15,FALSE
K N HH AH L Z ,9.119,6,FALSE
Z EH W NG HH OY L L SH TH ,34.26,10,FALSE
W W IH DH T R UW ZH JH SH AE P Z ,55.77,13,FALSE
CH B UH W R DH ER HH F DH R UH K ,59.446,13,FALSE
D SH L UH L L G P ZH D V AW W K ,78.76,14,FALSE
K UW P M UH Z N T T IH G Z ,22.368,12,FALSE
ZH L AE S Y UW ,16.129,6,FALSE
TH DH EY P HH AO NG NG L IH ,59.951,10,FALSE
M DH EY W V ,33.642,5,FALSE
P SH EH Y L NG SH ZH D JH EY G R NG AY G N B CH SH ER T B Z R M D S AH NG G Y ,133.737,32,FALSE
IY D IH JH ,2.109,4,TRUE
W G AY W F B AW G R AO K L HH V ,53.185,14,FALSE
EY G AH N L R ,10.848,6,FALSE
Z AH JH T G D TH N AA F T NG ,44.474,12,FALSE
HH IH V R R D ,5.195,6,FALSE
S HH EY R B UH TH P ,24.424,8,FALSE
TH NG UW ZH TH ,34.163,5,FALSE
K P SH EY W SH UH L EY HH N HH IY S W SH L ,58.626,17,FALSE
N OW ,0,2,TRUE
TH CH ZH AY S ,32.335,5,FALSE
CH JH IY W K DH Y OY B F Y AY DH CH G DH G NG IH SH ,117.318,20,FALSE
W N EY ,10.703,3,FALSE
HH G V OW T EY NG CH HH R S EY SH F ,45.189,14,FALSE
P AH SH T R OW M M ,12.934,8,FALSE
L UH K K SH IH M T ,6.563,8,FALSE
M F UW TH D B R ,34.741,7,FALSE
T NG TH EY NG W ,38.036,6,FALSE
TH AE M T G N HH P AH R F ,26.455,11,FALSE
S UW N TH JH ,14.137,5,FALSE
M ER T R D P ,14.349,6,FALSE
CH T SH AA ,21.606,4,FALSE
S S UW R Z T B D UH K F S R N IH CH DH ,65.558,17,FALSE
G OY D TH UH S P NG SH R P AE NG R R IY ,42.017,16,FALSE
N F Y OW B NG W G UW D EH S HH S DH ,57.799,15,FALSE
ZH TH Y EH NG SH ,35.365,6,FALSE
Y TH P AW L ,14.902,5,FALSE
K M AO ZH B T ER CH S M B ER NG TH N CH D TH TH AE ,62.057,20,FALSE
NG UW Y F L T EY D ,13.636,8,FALSE
L AE HH G K D ,26.208,6,FALSE
P F HH AA M P K Z NG AY P N V K ,50.808,14,FALSE
HH HH AA L HH ,12.308,5,FALSE
P OW ZH ZH AE JH TH HH D AA ,58.498,10,FALSE
D DH UH ZH V HH JH DH S P ER B NG ,118.394,13,FALSE
W T UH B S SH S N UW G S K L ,35.995,13,FALSE
G G AW W CH JH T UH P B ,83.298,10,FALSE
HH G IY TH N HH W NG IY DH HH AY HH NG D K ,68.177,16,FALSE
R EH CH Y JH Z CH DH V AH DH ,66.598,11,FALSE
ZH T HH EH JH T Z DH ZH OW P ,77.597,11,FALSE
R EY CH W M F Z ZH OY Z M ,46.104,11,FALSE
AO G AA S UW CH B ,22.911,7,FALSE
EH Z AE D K CH D P EY F P SH K OY ,42.156,14,FALSE
B R HH IY ,3.209,4,FALSE
F HH UW M L N ER K IH SH ,14.24,10,FALSE
TH EY Z M R SH ,8.128,6,FALSE
L R IY TH V Z W ,43.606,7,FALSE
S AO B CH D ,21.98,5,FALSE
F DH S AE NG NG AO NG NG JH K ,72.948,11,FALSE
ZH F OY G NG F Y ,34.026,7,FALSE
DH V P AW D CH T D ZH UH ,81.849,10,FALSE
S N K EY ,0,4,TRUE
SH AO F ,4.633,3,FALSE
L AH Z Y D G ,26.012,6,FALSE
L Y AA SH V D T JH SH UH T M HH NG V T OY L JH S ,89.936,20,FALSE
P UW TH G M ZH S L OW DH UH P AY Z P AE CH TH ,66.568,18,FALSE
P V L AE B DH G OY P N SH IH M V M AA R ,45.72,17,FALSE
Y W S AA ZH NG T Y AE P F TH W D AH NG ZH B L ,66.832,19,FALSE
SH D L IH ,22.593,4,FALSE
P P S IY L AH ,15.259,6,FALSE
NG G EH G TH AA R OW ,10.706,8,FALSE
W W Z UH L IH ,28.903,6,FALSE
Y S Y EH SH W Y N ,25.96,8,FALSE
ZH NG EH S V TH NG B AH JH ,38.772,10,FALSE
N NG CH AE T M S ,13.139,7,FALSE
F AO Y V W W IY L DH L K UW G ZH ,48.008,14,FALSE
CH W CH IY TH EH K L ,24.287,8,FALSE
TH P P OW ZH F F JH IY N N ,47.873,11,FALSE
ZH B S UH M L SH W AH M V ER T B T ,44.397,15,FALSE
N D Z OW P K F AO TH T ,33.072,10,FALSE
JH JH AY K DH B ZH AY R SH Z D ER W DH F N TH CH M AW HH W DH ,135.824,24,FALSE
W NG OY SH P P SH CH ER K G SH T M Y ZH IH P ,77.439,18,FALSE
TH AY P CH OY Y P IH B NG SH CH AW R D CH ,52.706,16,FALSE
T S ER P N S Y EY CH G ZH ZH T UH ,78.649,14,FALSE
P JH T IH ,32.335,4,FALSE
N AO N NG TH N NG P OY TH M ,26.422,11,FALSE
T TH AY ,22.038,3,FALSE
DH OY W JH DH HH IY TH N ,60.358,9,FALSE
D EY JH ,0,3,TRUE
M NG N OW ,23.342,4,FALSE
NG TH W EY ,9.791,4,FALSE
D M AO F SH HH T P ZH HH ER F M M V TH ER NG P IH SH K M ,93.214,23,FALSE
R AA DH CH Z K AA SH L V SH TH L OY Z ,64.42,15,FALSE
W EY DH UH L R K ,13.072,7,FALSE
W CH G AE V W JH B JH AW T K W JH ,63.886,14,FALSE
P B UW ,20.904,3,FALSE
NG N IH W CH JH K IY DH Y F ,65.33,11,FALSE
L L T AE K ER R AO DH S ,43.117,10,FALSE
JH ER ZH R T G V SH AA V Z ,51.45,11,FALSE
S Y Z IH G DH K IY Z S UH JH AE Y IY ,52.715,15,FALSE
L HH AH JH NG AH ,21.734,6,FALSE
T K AW W R ,32.324,5,FALSE
TH D EH F N AE Y T W N N L EY NG M R ,66.625,16,FALSE
JH P UH ,22.273,3,FALSE
F B OW L G Y DH ,26.447,7,FALSE
K L DH AW TH NG F Z OY G S M ZH ,54.756,13,FALSE
B D TH AA DH Y JH B EH DH D EY V R TH ,50.838,15,FALSE
Y F Z AE ,19.994,4,FALSE
SH IH SH T R Y ,15.955,6,FALSE
N B JH IY TH Z IH S D S EH NG F Z OW Y G ,66.631,17,FALSE
P F SH IY SH T T L K Y T ER CH W M V SH AO T T NG F B S V EH DH W ,114.833,28,FALSE
N AH DH HH P TH UW S F P JH M OW ,29.921,13,FALSE
S N M EY V ,2.481,5,TRUE
R CH Z AO R S NG D B D AH D N EH G Z R V IH ,47.164,19,FALSE
D SH AH S V DH F ,59.329,7,FALSE
NG AY S R R SH AY P HH ,22.241,9,FALSE
Z K Z IY N W V ZH ,45.797,8,FALSE
D ZH Z UW B CH T CH AH TH NG AE ,84.064,12,FALSE
M NG AO HH G N ,40.888,6,FALSE
ZH JH SH EH ,45.483,4,FALSE
R T W UW F SH SH ,32.275,7,FALSE
T N IY Y ZH ,29.427,5,FALSE
B B OW G CH NG P V AO F V K ZH ,80.12,13,FALSE
SH SH AA Y R DH SH K CH AO D CH B NG ,89.117,14,FALSE
B S JH AA TH ,17.217,5,FALSE
R N UH M S NG B ,24.77,7,FALSE
V AE HH R NG W S OW N S T ,26.463,11,FALSE
S NG AO P K W ,19.836,6,FALSE
M ZH AO CH SH HH Y R HH D OY ,65.658,11,FALSE
HH B AE T D HH AA SH ,24.292,8,FALSE
D Y IY N T N N B AH T CH ,27.593,11,FALSE
S D EY W HH V ZH SH DH ER K DH G ,109.005,13,FALSE
M ZH AH S G NG L AE K AO JH W NG SH ,65.58,14,FALSE
L Z B AW T R Y OW Y G B ER D D T ,56.002,15,FALSE
K G K AA M TH ZH JH M HH S EY TH Y S D OY CH D M ,120.98,20,FALSE
S AA SH NG ZH AH HH W K M ,25.827,10,FALSE
P EH HH F Z S Z EH CH B K HH ER SH HH T ZH ,93.569,17,FALSE
W V F AY NG M T V ZH L AH HH SH G W N SH EY ZH JH K AH DH W TH ,128.567,25,FALSE
CH D S AY K P JH NG ER TH HH ,51.236,11,FALSE
W Z IY CH JH K DH AA D B CH HH AW JH T W M HH HH AA ,100.936,20,FALSE
ER N M NG ER P ,16.9,6,FALSE
JH V M EH NG JH ,31.566,6,FALSE
NG NG AO CH Z ,31.283,5,FALSE
P G K AW S CH R AW K ZH AH L HH M OY S ,48.279,16,FALSE
D IY HH CH NG UW W W DH NG ,59.152,10,FALSE
NG Z IY HH W F ZH N AO M NG ZH T ,76.176,13,FALSE
Y K D AA K N M ER W NG Y F TH SH AE CH V ZH G Z OY L W L P V EH S S JH ,118.382,30,FALSE
F B S AA ,20.331,4,FALSE
D ZH AA DH ,31.716,4,FALSE
G L UH D L ,10.367,5,FALSE
B B DH AY B SH ZH AY L P D AY W NG OW F L M Y ,89.385,19,FALSE
NG AO S NG T UH M NG R ,37.023,9,FALSE
R OY P JH DH UH Y HH EH ,51.257,9,FALSE
TH NG AH HH ,16.946,4,FALSE
R W Y ER ZH W F ,27.692,7,FALSE
B S K IH ZH S K ZH Y L UW JH F ,72.77,13,FALSE
DH AE K JH G V UW R R UH L ,30.421,11,FALSE
Y HH S UH CH D ZH K JH AE K ,57.991,11,FALSE
TH T EH P HH V V L F EY R K CH Z B NG AO HH ,70.946,18,FALSE
DH AO TH M S B ,25.43,6,FALSE
D Z EY TH N S M NG P NG AA V ,56.708,12,FALSE
T OY Z Z OY R JH CH F R UW ,41.356,11,FALSE
DH CH CH AO B ,44.792,5,FALSE
IH TH TH AO W B K ER K B F T ZH OY NG UW ,65.41,16,FALSE
R OY K ER ZH D V T AW ,25.257,9,FALSE
NG L IY N G Y EH K CH Y N DH P IH V HH M ER HH JH N D EY ,78.094,23,FALSE
P HH AO P L ,22.958,5,FALSE
AY ZH TH SH OW S D S K TH AH T ,43.627,12,FALSE
W K AA S R R K AH HH CH ZH G TH AE R TH K ,66.719,17,FALSE
N W AH CH F P T AH TH B W S AW K TH ZH R AY CH P K T ,85.251,22,FALSE
JH F ZH IH R M ER N SH Z UH S L IH V M SH OY K NG G N L D IH CH P W F HH T M OY ZH Y V AO K P AA ,139.888,40,FALSE
T AO NG G T B B P AW K SH AW ,37.251,12,FALSE
M R S UW W W CH M AW Y T SH D CH AW N N K V UW G Y L M ,94.463,24,FALSE
SH W JH AH S Y HH K ,31.362,8,FALSE
NG M P IH TH L K D ,15.681,8,FALSE
N UW M NG V AE HH K G ,29.912,9,FALSE
HH W EH DH S ,19.972,5,FALSE
NG IH M ,4.087,3,FALSE
CH N IH ZH D DH Z IY ,47.529,8,FALSE
K UW D ,0,3,TRUE
D Y Z ER DH DH S Y ,59.569,8,FALSE
D TH D AW JH ZH W AH Z L ,66.524,10,FALSE
Y TH T AO K ZH JH ,39.671,7,FALSE
G JH OW ZH ,16.747,4,FALSE
F N AY L SH R M CH IY JH ,13.774,10,FALSE
OW ER W UW TH V K L ,39.34,8,FALSE
R K AY NG CH AE TH DH W Z AA W JH NG ,72.88,14,FALSE
SH HH OY W R F TH W D AE Y AY ,46.1,12,FALSE
M JH ZH AY V V Y AW DH F Z B D F SH OY ,90.464,16,FALSE
N NG N IY ,17.359,4,FALSE
IY K EH NG HH V SH EH W G Y D AW NG B ,63.814,15,FALSE
V IH T CH G K OW D ,24.532,8,FALSE
Z Y AE T NG ZH DH V EH K D SH B T AW ,66.258,15,FALSE
Z L AA M NG R AH DH AE ,28.517,9,FALSE
ZH W OY M S T SH AW HH ER JH NG CH G G AY Y F G EY Y W R T ,90.508,24,FALSE
P G DH AW D SH ,45.589,6,FALSE
Z K AO D JH AH SH DH V ZH W IH ,71.773,12,FALSE
AY TH NG P OY F ,17.505,6,FALSE
ZH UW CH D ,23.389,4,FALSE
V OW TH G B R AA ZH L R OY R G W L IH Z T ,45.298,18,FALSE
JH B K UH T F V ZH ,68.451,8,FALSE
B ER TH W V L ,19.149,6,FALSE
S V G UW ,19.087,4,FALSE
V M AO ,13.013,3,FALSE
Y HH B ER M HH N K UH T B UH NG DH ,59.337,14,FALSE
N Y W AE ,6.179,4,FALSE
W ZH SH UH ,42.288,4,FALSE
N OY D CH NG Y W AE D K OY V B B NG TH W Z EY S W ,71.842,21,FALSE
W OW T L NG NG ,18.768,6,FALSE
M K EH K K ,14.972,5,FALSE
D TH AO ZH D ,40.709,5,FALSE
S AH DH ZH Y AH ZH S F ,56.132,9,FALSE
R M AA L V ZH Z SH L ER JH ,62.275,11,FALSE
HH AO Z NG N NG EY JH ,21.472,8,FALSE
K AY P M V ,13.087,5,FALSE
F P EY TH SH ,27.458,5,FALSE
L M Z EH L P EH N Y DH B TH OW HH N ,54.198,15,FALSE
K DH N AO DH DH ,54.652,6,FALSE
JH K AY F N V F ,33.656,7,FALSE
G Z UW NG NG SH K K D AO ,48.428,10,FALSE
HH TH DH IH Z W ,37.803,6,FALSE
TH ZH IH ,39.324,3,FALSE
UH B AA F P SH CH HH K ER N ,39.094,11,FALSE
AY F F JH EY ,19.789,5,FALSE
NG JH Z AW NG SH IH ,42.067,7,FALSE
P P ER TH G G ,33.595,6,FALSE
M G JH IY M M ZH AE G ,28.249,9,FALSE
SH ZH NG EH TH JH R DH HH EH M CH M F ,77.241,14,FALSE
TH TH P EH D NG F JH W OW SH HH IH ,57.437,13,FALSE
NG EY S ,4.087,3,FALSE
AE G K OY Y L G F B AE G R HH T ,47.058,14,FALSE
N Z CH AA L NG AH B ,37.351,8,FALSE
AW D ER B D CH P K S M AY R W SH JH G L OY P T ,64.012,20,FALSE
AA DH S JH AH N D N B W AH ,36.703,11,FALSE
Z JH UH JH CH V OW P S ,51.008,9,FALSE
P SH ZH IY W L OW R AE P N DH S ,73.654,13,FALSE
CH OW K SH UH F B W R ER W ,33.616,11,FALSE
SH IY P R SH Y D AH ,14.617,8,FALSE
K S CH AE B NG DH B L R UH ,40.661,11,FALSE
R T UW JH ZH D AO DH ER NG R S ,52.993,12,FALSE
TH HH W UW L AY R JH K CH AY W ZH P R P IY ,50.607,17,FALSE
T EY P DH ,12.346,4,FALSE
D TH AY S Z F NG ZH DH S AW SH T ,99.187,13,FALSE
S ZH OW D R M ,29.32,6,FALSE
SH IY R CH M L ER TH ZH L W ER ,34.525,12,FALSE
V JH IH Z F S D OW W T ,51.915,10,FALSE
V AA CH T K N P AH Y DH S ,55.149,11,FALSE
M CH AA S B S L ,24.385,7,FALSE
DH EH DH W W ,18.975,5,FALSE
F AW W TH CH NG HH R AA ,48.102,9,FALSE
DH W TH AO HH B W R ,42.519,8,FALSE
JH S UW B W S CH ,35.757,7,FALSE
M V EY DH F HH T AY ZH T EH NG TH T W ,59.899,15,FALSE
G HH AE Z HH N F K R OW ,30.749,10,FALSE
CH W OY K SH P B ZH M R IY HH Z EY Z W DH TH N AA CH M T ,94.191,23,FALSE
F M F EY CH S Z ,25.916,7,FALSE
N IY SH B T V D UW R N JH CH S D SH AA G W EY V T CH TH ,86.212,23,FALSE
DH UW V SH ,30.89,4,FALSE
L UW B ,2.51,3,TRUE
F HH ZH OY DH R P AA ,37.63,8,FALSE
P NG UW ZH M N AY L V IY SH CH Y IY T B TH F ,73.729,18,FALSE
AO P Z P OY W ,24.162,6,FALSE
SH T TH UW M F R HH OW L W OW ,20.606,12,FALSE
CH ER M G Z NG L EY SH R D T S N W OW ,31.778,16,FALSE
